official_progress,mean_delta,median_delta,stddev,20260818T070904.964515Z-89553b85,20260818T071108.082912Z-eb0d8a30,20260818T071510.985769Z-50987091,20260818T071710.794473Z-4ce4acd1,20260818T072109.029370Z-4c725de0
1464.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1466.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1468.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1470.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1472.0,0.004999999999986926,0.0,0.011180339887493547,0.024999999999977263,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1474.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1476.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1478.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1480.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1482.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1484.0,0.00499999999999261,0.0,0.011180339887498314,0.024999999999991473,0.0,0.0,0.0,-2.842170943040401e-14
1486.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1488.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1490.0,0.004999999999998295,1.4210854715202004e-14,0.011180339887495136,0.024999999999991473,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1492.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1494.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1496.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1498.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1500.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1502.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1504.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1506.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1508.0,0.004999999999998295,1.4210854715202004e-14,0.011180339887495136,0.024999999999991473,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1510.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1512.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1514.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1516.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1518.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1520.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1522.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1524.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1526.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1528.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1530.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1532.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1534.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1536.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1538.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1540.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1542.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1544.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1546.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1548.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1550.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1552.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1554.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1556.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1558.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1560.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1562.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1564.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1566.0,0.004999999999998295,1.4210854715202004e-14,0.011180339887495136,0.024999999999991473,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1568.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1570.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1572.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1574.0,0.004999999999986926,0.0,0.011180339887493547,0.024999999999977263,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1576.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1578.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1580.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1582.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1584.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1586.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1588.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1590.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1592.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1594.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1596.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1598.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1600.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1602.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1604.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1606.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1608.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1610.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1612.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1614.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1616.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1618.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1620.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1622.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1624.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1626.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1628.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1630.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1632.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1634.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1636.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1638.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1640.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1642.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1644.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1646.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1648.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1650.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1652.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1654.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1656.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1658.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1660.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1662.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1664.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1666.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1668.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1670.0,0.004999999999998295,1.4210854715202004e-14,0.011180339887495136,0.024999999999991473,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1672.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1674.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1676.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1678.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1680.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1682.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1684.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1686.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1688.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1690.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1692.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1694.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1696.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1698.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1700.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1702.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1704.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1706.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1708.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1710.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1712.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1714.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1716.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1718.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1720.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1722.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1724.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1726.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1728.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1730.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1732.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1734.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1736.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1738.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1740.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1742.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1744.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1746.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1748.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1750.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1752.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1754.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1756.0,0.00499999999999261,0.0,0.011180339887498314,0.024999999999991473,0.0,0.0,0.0,-2.842170943040401e-14
1758.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1760.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1762.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1764.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1766.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1768.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1770.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1772.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1774.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1776.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1778.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1780.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1782.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1784.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1786.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1788.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1790.0,-5.684341886080802e-15,0.0,1.2710574864626039e-14,0.0,0.0,0.0,0.0,-2.842170943040401e-14
1792.0,-2.842170943040401e-15,-1.4210854715202004e-14,1.5567211377889583e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14,1.4210854715202004e-14,-1.4210854715202004e-14
1794.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
1796.0,2.842170943040401e-15,0.0,1.1889654083092801e-14,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,-1.4210854715202004e-14
1798.0,-1.1368683772161604e-14,-1.4210854715202004e-14,1.1889654083092801e-14,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,0.0,-2.842170943040401e-14
