distance_m,mean_delta_s,median_delta_s,stddev_s,20260817T075848.967340Z-b21b0cca,20260817T080045.212818Z-1a67833d,20260817T080447.012719Z-a16fa874,20260817T080645.455659Z-8094e296,20260817T081048.550838Z-7aea19b1
14724.0,-0.36473596493062815,-0.3794910771161426,0.09626647425551807,-0.29260329665220297,-0.2426032966521916,-0.4720943737684138,-0.43688778046418975,-0.3794910771161426
14726.0,-0.36415979366269086,-0.38171760990400116,0.09944760080990472,-0.2878230693006003,-0.23782306930058894,-0.4695406792046697,-0.4438945406035941,-0.38171760990400116
14728.0,-0.36994928874439664,-0.3875256551664279,0.09992500287314535,-0.29358473911122474,-0.24358473911121337,-0.481110394277664,-0.44394091605545327,-0.3875256551664279
14730.0,-0.36582310966330167,-0.3763718494386694,0.09753593691439891,-0.3000000000000682,-0.2385354695441606,-0.4763718494388627,-0.43783637989474755,-0.3763718494386694
14732.0,-0.3594427802451719,-0.36573796707511974,0.10024248615127364,-0.30000000000012506,-0.22352971672899002,-0.46573796707525617,-0.44220825034636846,-0.36573796707511974
14734.0,-0.36572173266935126,-0.3762028877820853,0.10255517589493368,-0.3000000000000682,-0.22876432916257272,-0.4762028877822786,-0.44743855861975135,-0.3762028877820853
14736.0,-0.37127034371721945,-0.3854505728618278,0.09637357726541879,-0.30143195510282794,-0.24856804489735396,-0.4840186177593182,-0.43688252796476945,-0.3854505728618278
14738.0,-0.3653699581058049,-0.3756165968428036,0.09224974228098572,-0.3119124799077895,-0.23808752009244927,-0.4637041169353324,-0.4375290767506499,-0.3756165968428036
14740.0,-0.3704503021844971,-0.3840838369739572,0.09657235748023581,-0.3130927488855946,-0.23690725111464417,-0.47099108808868095,-0.4471765858596086,-0.3840838369739572
14742.0,-0.37206677907237234,-0.38677796512041596,0.09712291175750383,-0.3043274690865587,-0.24567253091362318,-0.48245049603417556,-0.44110543420708836,-0.38677796512041596
14744.0,-0.36826939775930895,-0.3804489962653861,0.09387127959062162,-0.3000000000000682,-0.25000000000005684,-0.4804489962655225,-0.43044899626551114,-0.3804489962653861
14746.0,-0.36824294978923716,-0.38040491631522855,0.09384938148167926,-0.3000000000000682,-0.25000000000005684,-0.4804049163154218,-0.43040491631541045,-0.38040491631522855
14748.0,-0.37293297264127434,-0.3882216210686238,0.09774911393609623,-0.3000000000000682,-0.25000000000005684,-0.48822162106881706,-0.4382216210688057,-0.3882216210686238
14750.0,-0.3718719326087694,-0.3864532210144489,0.09686404272377432,-0.3000000000000682,-0.25000000000005684,-0.48645322101464217,-0.4364532210146308,-0.3864532210144489
14752.0,-0.36462748138707185,-0.3743791356449151,0.09146460837121308,-0.30000000000012506,-0.24875827128994388,-0.47437913564510836,-0.4256208643552668,-0.3743791356449151
14754.0,-0.3588262005995489,-0.36471033433241473,0.09656480708404067,-0.3000000000000682,-0.22942066866482946,-0.464710334332608,-0.435289665667824,-0.36471033433241473
14756.0,-0.3575440069066758,-0.36257334484429293,0.09782389265468187,-0.30000000000012506,-0.22514668968858587,-0.46257334484442936,-0.4374266551559458,-0.36257334484429293
14758.0,-0.36312502078629905,-0.371875034643665,0.09268666077881095,-0.3000000000000682,-0.24375006928733,-0.47187503464385827,-0.42812496535657374,-0.371875034643665
14760.0,-0.37056771603208744,-0.384279526719979,0.09577833935521447,-0.30000000000012506,-0.2500000000001137,-0.4842795267201154,-0.43427952672010406,-0.384279526719979
14762.0,-0.3729619466367353,-0.3882699110610588,0.09777330493220637,-0.30000000000012506,-0.2500000000001137,-0.4882699110611952,-0.43826991106118385,-0.3882699110610588
14764.0,-0.36877382446882623,-0.38128970744787694,0.09454575916848279,-0.3069612341221273,-0.24303876587811146,-0.47432847332601114,-0.4382509415700042,-0.38128970744787694
14766.0,-0.3685078669457539,-0.3808464449094231,0.09494392563739806,-0.31286136455298674,-0.23713863544719516,-0.46798508035669784,-0.4437078094624667,-0.3808464449094231
14768.0,-0.37248873533953886,-0.3874812255656934,0.09770407414094792,-0.30797129257632605,-0.2420287074239127,-0.4795099329896857,-0.4454525181420763,-0.3874812255656934
14770.0,-0.36985399086581766,-0.3808150811055384,0.09570332668582048,-0.30341235550611145,-0.24658764449407045,-0.48081508110567484,-0.4376397921176931,-0.3808150811055384
14772.0,-0.36351173887469485,-0.36388292437027303,0.09279430722692714,-0.3129549606311457,-0.23704503936909305,-0.4638829243704663,-0.4397928456324962,-0.36388292437027303
14774.0,-0.3697230869144278,-0.3744465507464838,0.0976823198773582,-0.31263789116621865,-0.23736210883396325,-0.47444655074662023,-0.4497223330788529,-0.3744465507464838
14776.0,-0.37238856778297985,-0.3858148462334725,0.09761356541958935,-0.30224915010711584,-0.24775084989300922,-0.48581484623360893,-0.4403131464476928,-0.3858148462334725
14778.0,-0.36699523353229324,-0.378325389220322,0.09327564028453678,-0.30923269064885517,-0.24076730935132673,-0.4690926985717283,-0.437558079869234,-0.378325389220322
14780.0,-0.3703567325484414,-0.38392788758056895,0.09641144663081089,-0.3124597353983063,-0.2375402646018756,-0.47146815218252414,-0.4463876229789321,-0.38392788758056895
14782.0,-0.37251443330636674,-0.3875240555104824,0.09747762091064133,-0.30389435392856967,-0.24610564607155538,-0.4836297015821174,-0.4414184094391089,-0.3875240555104824
14784.0,-0.36915897719378565,-0.387447253147684,0.09264298222338843,-0.3000000000000682,-0.25000000000005684,-0.47090037967325316,-0.4374472531478659,-0.387447253147684
14786.0,-0.36748621859978814,-0.38743109299844036,0.09039939486101069,-0.3000000000000682,-0.25000000000005684,-0.46256890700180975,-0.4374310929985654,-0.38743109299844036
14788.0,-0.3642008543765769,-0.3710042718824411,0.09111879143338864,-0.3083744802167985,-0.24162551978332658,-0.4622467676842916,-0.4377532323160267,-0.3710042718824411
14790.0,-0.36690259500419414,-0.36970663401552883,0.09542739787128007,-0.3126965364870671,-0.23730346351305798,-0.46970663401566526,-0.4450997069896516,-0.36970663401552883
14792.0,-0.37132411852605857,-0.38153719853823986,0.09739929144289522,-0.3060044985076047,-0.2439955014925772,-0.48153719853843313,-0.4435461955534379,-0.38153719853823986
14794.0,-0.3656443024829173,-0.37607383747132417,0.09739794292764867,-0.30000000000012506,-0.23851689556181555,-0.47607383747151744,-0.4375569419098042,-0.37607383747132417
14796.0,-0.35747020641321114,-0.36245034402185183,0.09789771592269744,-0.3000000000000682,-0.22490068804370367,-0.4624503440220451,-0.4375496559783869,-0.36245034402185183
14798.0,-0.3620396101419715,-0.3670113167870568,0.09708135394408818,-0.3000000000000682,-0.23402263357405673,-0.4670113167871932,-0.44215278356148247,-0.3670113167870568
14800.0,-0.372569974492194,-0.37930538727255225,0.09797634879434723,-0.3000000000000682,-0.25000000000005684,-0.4793053872727455,-0.45423909791554706,-0.37930538727255225
14802.0,-0.3756564481186956,-0.38715743492008414,0.10026313436982325,-0.30000000000012506,-0.2500000000001137,-0.4871574349202774,-0.45396737075287774,-0.38715743492008414
14804.0,-0.36814396329874627,-0.3802399388310391,0.09688154076664483,-0.30000000000012506,-0.24363675012273234,-0.4802399388312324,-0.4366031887086024,-0.3802399388310391
14806.0,-0.3586785979815318,-0.36446432996905287,0.09826294135935872,-0.30000000000012506,-0.22603348021408465,-0.4644643299691893,-0.43843084975520696,-0.36446432996905287
14808.0,-0.3651903327614036,-0.3753172212688014,0.10369682515473806,-0.30000000000012506,-0.22581973140773925,-0.47531722126899467,-0.44949748986135774,-0.3753172212688014
14810.0,-0.3723802454854194,-0.387300409142199,0.09755055839341578,-0.30000000000012506,-0.2494550347518043,-0.4873004091423354,-0.4378453743906334,-0.387300409142199
14812.0,-0.3632450375536223,-0.38741629604061245,0.09859605144381015,-0.30000000000012506,-0.2269881498229438,-0.46440444586363583,-0.43741629604079435,-0.38741629604061245
14814.0,-0.3625892509917776,-0.38705374504172596,0.09851194591096725,-0.30000000000012506,-0.2258925099167186,-0.4629462549584673,-0.437053745041851,-0.38705374504172596
14816.0,-0.36825476855426587,-0.37751541774980524,0.09604615516854628,-0.3000000000000682,-0.24496916450056005,-0.4724845822504449,-0.44630467827045095,-0.37751541774980524
14818.0,-0.3756676429597974,-0.38481840769554765,0.10051141642327728,-0.3000000000000682,-0.25000000000005684,-0.4848184076956841,-0.4587013994076301,-0.38481840769554765
14820.0,-0.3740329984505252,-0.3874725746956642,0.09871904077945408,-0.3000000000000682,-0.25000000000005684,-0.48747257469580063,-0.4452198428610359,-0.3874725746956642
14822.0,-0.36690139371912667,-0.37357016043961266,0.09396113357863896,-0.30689824363827256,-0.24310175636190934,-0.4735701604397491,-0.4373666477160896,-0.37357016043961266
14824.0,-0.3653753206826423,-0.3671112174241671,0.09422578238425436,-0.31277147557023,-0.23722852443000875,-0.4671112174243035,-0.442654168564502,-0.3671112174241671
14826.0,-0.3703764586991724,-0.3778464559060808,0.09731638601648078,-0.3091714628886848,-0.24082853711144026,-0.4778464559062172,-0.446189381683439,-0.3778464559060808
14828.0,-0.36858132154553686,-0.3809688692423947,0.09734058895720096,-0.3000000000000682,-0.2434429974816794,-0.48096886924258797,-0.43752587176095403,-0.3809688692423947
14830.0,-0.3587331176236376,-0.3645551960391913,0.09917928857966593,-0.30000000000012506,-0.22442457739776955,-0.46455519603938455,-0.4401306186417173,-0.3645551960391913
14832.0,-0.3655406773153345,-0.3759011288586862,0.10337629546227246,-0.30000000000012506,-0.2269508874211965,-0.4759011288588795,-0.4489502414377853,-0.3759011288586862
14834.0,-0.37247956810880395,-0.38746594684783986,0.09747182164903394,-0.3000000000000682,-0.24979005454804337,-0.4874659468480331,-0.43767589230003523,-0.38746594684783986
14836.0,-0.3724625973666889,-0.3874376622776481,0.09735655210554266,-0.3000000000000682,-0.25000000000005684,-0.48743766227784135,-0.43743766227783,-0.3874376622776481
14838.0,-0.37262171740185296,-0.38770286233625484,0.09748931440796045,-0.3000000000000682,-0.25000000000005684,-0.4877028623364481,-0.43770286233643674,-0.38770286233625484
14840.0,-0.3665443531512665,-0.3775739219186107,0.09299973462254507,-0.31013953376475456,-0.2398604662353705,-0.46743438815411764,-0.43771345568347897,-0.3775739219186107
14842.0,-0.37048981708080647,-0.3841496951345107,0.09654911875110467,-0.3126745687575294,-0.23732543124265248,-0.47147512637724276,-0.44682426389209695,-0.3841496951345107
14844.0,-0.37230668751196844,-0.3871778125197807,0.09730220494917158,-0.3038374764950049,-0.24616252350512013,-0.48334033602503723,-0.4410152890148993,-0.3871778125197807
14846.0,-0.36329552338972915,-0.3721592056493819,0.09722789296900881,-0.30000000000012506,-0.23509581560909965,-0.4721592056495183,-0.43706339004052097,-0.3721592056493819
14848.0,-0.3575968202955437,-0.36266136715903485,0.09777115223824323,-0.30000000000012506,-0.22532273431812655,-0.4626613671592281,-0.4373386328412039,-0.36266136715903485
14850.0,-0.36155599933782695,-0.3692599988962115,0.09472165373065365,-0.3069842791445012,-0.2315357186480469,-0.4622757197519718,-0.4377242802484034,-0.3692599988962115
14852.0,-0.36874150464691413,-0.38123584107802344,0.09511244457234465,-0.31268801408089075,-0.23731198591929115,-0.46854782699739417,-0.44392385515897104,-0.38123584107802344
14854.0,-0.372500463368317,-0.3875007722803616,0.0976466541447091,-0.30710061744724726,-0.2428993825528778,-0.48040015483337584,-0.44460138972772256,-0.3875007722803616
14856.0,-0.3668771980116617,-0.3781286633526406,0.09742103560152172,-0.3000000000000682,-0.24047356634724792,-0.47812866335277704,-0.4376550970055746,-0.3781286633526406
14858.0,-0.35937684753357646,-0.36562807922246066,0.09982097809051216,-0.3000000000000682,-0.22420526238255434,-0.4656280792226539,-0.44142281684014506,-0.36562807922246066
14860.0,-0.36698333806876915,-0.3766787405614309,0.1035897117108509,-0.30000000000012506,-0.2291189748909801,-0.4766787405616242,-0.4524402343296856,-0.3766787405614309
14862.0,-0.3775063559485375,-0.3875317797421758,0.10209031223610959,-0.3000000000000682,-0.25000000000005684,-0.4875317797423122,-0.4624682202580743,-0.3875317797421758
14864.0,-0.3767940441500969,-0.3873346244953382,0.10138018998977968,-0.30000000000012506,-0.2500000000001137,-0.4873346244954746,-0.45930097175943274,-0.3873346244953382
14866.0,-0.3705955349729379,-0.38432589162135855,0.09716051205664694,-0.30000000000012506,-0.2471971891289968,-0.4843258916215518,-0.43712870249265734,-0.38432589162135855
14868.0,-0.35778833032439933,-0.3629805505404988,0.09809391362479888,-0.30000000000012506,-0.22501343578119304,-0.46298055054063525,-0.43796711475954453,-0.3629805505404988
14870.0,-0.3646941633598203,-0.37449027226620046,0.10377135430745478,-0.3000000000000682,-0.22492729771408904,-0.47449027226639373,-0.44956297455235017,-0.37449027226620046
14872.0,-0.3715712560329507,-0.38595209338808445,0.09785887699740663,-0.3000000000000682,-0.2474306697592965,-0.4859520933882777,-0.4385214236290267,-0.38595209338808445
14874.0,-0.37242189707172885,-0.38736982845267676,0.09732259941828018,-0.30000000000012506,-0.2500000000001137,-0.48736982845287,-0.43736982845285866,-0.38736982845267676
14876.0,-0.37246909375030557,-0.38744848958367584,0.09736197168513155,-0.3000000000000682,-0.25000000000005684,-0.4874484895838691,-0.43744848958385774,-0.38744848958367584
14878.0,-0.3680443725772875,-0.38007395429531243,0.0939765790728233,-0.3073971632394432,-0.24260283676073868,-0.4726767910561307,-0.4374711175348125,-0.38007395429531243
14880.0,-0.3685556542876839,-0.38092609047930637,0.09496479150290195,-0.31272509007976623,-0.23727490992041567,-0.4682010003998016,-0.44365118055912944,-0.38092609047930637
14882.0,-0.372362389875218,-0.3872706497919012,0.09755744773854164,-0.30744489584128587,-0.24255510415883919,-0.47982575395081994,-0.4447155456332439,-0.3872706497919012
14884.0,-0.3705040579704928,-0.38758230450855535,0.09447284947260354,-0.3000000000000682,-0.25000000000005684,-0.47735568083510316,-0.4375823045086804,-0.38758230450855535
14886.0,-0.36750656621485406,-0.38753283107371317,0.09039797385358785,-0.30000000000012506,-0.2500000000001137,-0.4624671689264801,-0.4375328310738382,-0.38753283107371317
14888.0,-0.36559399991397185,-0.37796999956935906,0.09069291973984092,-0.3047626667568011,-0.24523733324332397,-0.4625046669174253,-0.43749533308294986,-0.37796999956935906
14890.0,-0.3653027442798475,-0.3671913669645619,0.09408052653119178,-0.312469810252594,-0.23753018974758788,-0.46719136696475516,-0.44213098746973856,-0.3671913669645619
14892.0,-0.3708573071660908,-0.379488255519675,0.097419046778119,-0.30791088463558935,-0.24208911536459254,-0.47948825551981145,-0.4453100247907855,-0.379488255519675
14894.0,-0.37237996098349413,-0.38729993497236137,0.0972876182646886,-0.3000000000000682,-0.25000000000005684,-0.4872999349724978,-0.4372999349724864,-0.38729993497236137
14896.0,-0.3724209537003958,-0.38736825616712167,0.09732181247403451,-0.30000000000012506,-0.2500000000001137,-0.48736825616731494,-0.43736825616730357,-0.38736825616712167
14898.0,-0.3689181240512426,-0.3815302067519042,0.09713523632265117,-0.30000000000012506,-0.24441787255813097,-0.4815302067520406,-0.43711233419401196,-0.3815302067519042
14900.0,-0.3587197864318682,-0.3645329773863182,0.09847949344636729,-0.3000000000000682,-0.22569479754673694,-0.4645329773864546,-0.43883817983976314,-0.3645329773863182
14902.0,-0.3656609974161597,-0.37610166236009945,0.10332060941505392,-0.30000000000012506,-0.22723919771823375,-0.4761016623602359,-0.44886246464210444,-0.37610166236009945
14904.0,-0.37255039873998613,-0.38758399789981013,0.0974298050492595,-0.3000000000000682,-0.25000000000005684,-0.4875839979000034,-0.437583997899992,-0.38758399789981013
14906.0,-0.372712374527066,-0.38785395754490537,0.0975649703859786,-0.30000000000012506,-0.2500000000001137,-0.48785395754509864,-0.43785395754508727,-0.38785395754490537
14908.0,-0.3727045303818272,-0.3878408839695453,0.09755842376543032,-0.30000000000012506,-0.2500000000001137,-0.4878408839696817,-0.43784088396967036,-0.3878408839695453
14910.0,-0.35897795000140603,-0.36496325000217666,0.09773630667469418,-0.30000000000012506,-0.2274618033629281,-0.4649632500023131,-0.4375014466394873,-0.36496325000217666
14912.0,-0.3644493973141721,-0.3740823288567867,0.10319648672833838,-0.3000000000000682,-0.2256191307692461,-0.47408232885698,-0.44846319808777935,-0.3740823288567867
14914.0,-0.3711481192026099,-0.38524686533747854,0.09856972024775433,-0.30000000000012506,-0.2452650993404859,-0.4852468653376718,-0.4399817659972882,-0.38524686533747854
14916.0,-0.37235025799892585,-0.3872504299980051,0.09726284290707728,-0.30000000000012506,-0.2500000000001137,-0.48725042999819834,-0.437250429998187,-0.3872504299980051
14918.0,-0.372442080261294,-0.3874034671019899,0.09733943619127453,-0.3000000000000682,-0.25000000000005684,-0.4874034671021832,-0.4374034671021718,-0.3874034671019899
14920.0,-0.36209269648608144,-0.3701544941432644,0.0975848893944142,-0.30000000000012506,-0.2325254896829847,-0.47015449414345767,-0.4376290044605753,-0.3701544941432644
14922.0,-0.3625580545827688,-0.3709300909711146,0.1019001776283061,-0.3000000000000682,-0.2251508962087314,-0.4709300909713079,-0.44577919476262196,-0.3709300909711146
14924.0,-0.37257648517016834,-0.3827128466094223,0.10276724818012055,-0.30000000000012506,-0.24008478962053914,-0.4827128466095587,-0.45737194301119644,-0.3827128466094223
14926.0,-0.37748993450848045,-0.3874496725417771,0.10208327993596347,-0.30000000000012506,-0.2500000000001137,-0.4874496725419135,-0.462550327458473,-0.3874496725417771
14928.0,-0.3749130285006572,-0.38731626595773605,0.09953829955732939,-0.30000000000012506,-0.2500000000001137,-0.4873162659579293,-0.449932610587382,-0.38731626595773605
14930.0,-0.3653783295707626,-0.3756305492844376,0.09728019948049214,-0.30000000000012506,-0.2383182422454979,-0.47563054928457404,-0.43731230703917845,-0.3756305492844376
14932.0,-0.3612703960656745,-0.368783993442662,0.10052352739981242,-0.3000000000000682,-0.22575192045940184,-0.4687839934427984,-0.44303207298344205,-0.368783993442662
14934.0,-0.3725555422762682,-0.3809104796592919,0.10147488268284625,-0.31002313620155064,-0.2359220477600843,-0.4809104796594852,-0.4550115681009288,-0.3809104796592919
14936.0,-0.38242005725538775,-0.3878997137238116,0.09801722224072182,-0.32420057255257007,-0.2500000000001137,-0.48789971372400487,-0.4621002862764385,-0.3878997137238116
14938.0,-0.37986337015304344,-0.38816149276431133,0.09784444855345087,-0.31741618623601653,-0.25000000000005684,-0.48816149276444776,-0.4555776790003847,-0.38816149276431133
14940.0,-0.37052993404422524,-0.38421655674017074,0.09770006633404041,-0.30000000000012506,-0.24598547304532303,-0.484216556740364,-0.4382310836951433,-0.38421655674017074
14942.0,-0.35861648014202957,-0.3643608002365113,0.09885423565918168,-0.30000000000012506,-0.22484877200452047,-0.46436080023670456,-0.4395120282322864,-0.3643608002365113
14944.0,-0.3660759284780511,-0.3767932141299184,0.10319505121014991,-0.3016709923854819,-0.22679321412994113,-0.475122221744698,-0.450000000000216,-0.3767932141299184
14946.0,-0.3725083891708209,-0.38751398195120146,0.0981918476534932,-0.3124860180489577,-0.23751398195128104,-0.47502796390250523,-0.45000000000015916,-0.38751398195120146
14948.0,-0.3728979112487991,-0.38816318541449846,0.09835882003164105,-0.31119329958642084,-0.23880670041376106,-0.4769698858283391,-0.44935648500097614,-0.38816318541449846
14950.0,-0.37280428389627784,-0.38800713982692514,0.0976468827769242,-0.30100768331993777,-0.24899231668024413,-0.4869994565073057,-0.4390148231469766,-0.38800713982692514
14952.0,-0.3598736211152641,-0.3664560351919022,0.09777793233158123,-0.30000000000012506,-0.2287432575604953,-0.46645603519209544,-0.43771277763170247,-0.3664560351919022
14954.0,-0.3628049384653423,-0.37134156410877495,0.102507055478244,-0.3000000000000682,-0.22440369926732728,-0.47134156410891137,-0.44693786484162956,-0.37134156410877495
14956.0,-0.37715480090482745,-0.3831414918486189,0.09958114459110937,-0.31817476448901516,-0.24222887409314353,-0.4831414918487553,-0.4590873822446042,-0.3831414918486189
14958.0,-0.3825425638900583,-0.38728718055045874,0.09778942983020265,-0.3254256388992758,-0.2500000000001137,-0.487287180550652,-0.46271281944979137,-0.38728718055045874
14960.0,-0.3777609042652898,-0.38769682502385194,0.09749205649616226,-0.3128570231272647,-0.2500000000001137,-0.4876968250240452,-0.4505538481511735,-0.38769682502385194
14962.0,-0.3667493295710642,-0.37791554928497817,0.09746915565465324,-0.3000000000000682,-0.2401698242157977,-0.4779155492851146,-0.4377457250693624,-0.37791554928497817
14964.0,-0.36001392120809894,-0.3666898686799982,0.09991228644323294,-0.3000000000000682,-0.22499043875814095,-0.46668986868019147,-0.441699429922096,-0.3666898686799982
14966.0,-0.36710042979076435,-0.3785007163177738,0.10198185527483869,-0.30000000000012506,-0.23199485901773187,-0.47850071631791025,-0.4465058573002807,-0.3785007163177738
14968.0,-0.3725361474619831,-0.3875602457698051,0.09741791442759509,-0.30000000000012506,-0.2500000000001137,-0.4875602457699415,-0.43756024576993013,-0.3875602457698051
14970.0,-0.3724895420554503,-0.38748257009228837,0.09737903098277666,-0.3000000000000682,-0.25000000000005684,-0.4874825700924248,-0.4374825700924134,-0.38748257009228837
14972.0,-0.37002307579409716,-0.3833717929900331,0.09736107771575275,-0.3000000000000682,-0.24581782237703464,-0.4833717929901695,-0.43755397061318035,-0.3833717929900331
14974.0,-0.3587701816413983,-0.3646169694021637,0.09874205127906395,-0.30000000000012506,-0.2252854350887219,-0.46461696940230013,-0.43933153431368055,-0.3646169694021637
14976.0,-0.36787645777793615,-0.3775057284594254,0.10310005992414244,-0.30343255175557715,-0.22922200433720263,-0.47750572845956185,-0.45171627587791363,-0.3775057284594254
14978.0,-0.3824889953496154,-0.38755502325267344,0.09788830028491875,-0.32488995349490324,-0.2500000000001137,-0.48755502325280986,-0.4624449767475767,-0.38755502325267344
14980.0,-0.38249224057786935,-0.38745888983868326,0.097850376859862,-0.3250422666864665,-0.2500000000001137,-0.48745888983887653,-0.4625011565252066,-0.38745888983868326
14982.0,-0.3728267867622549,-0.3871030941990625,0.09716523132662484,-0.30141232560691833,-0.2500000000001137,-0.48710309419919895,-0.43851541980598086,-0.3871030941990625
14984.0,-0.360291457340918,-0.36715242890136324,0.09736334424899848,-0.30000000000012506,-0.23016036748782653,-0.46715242890149966,-0.43699206141377545,-0.36715242890136324
14986.0,-0.3631975423539643,-0.3719959039231071,0.10252378264309132,-0.3000000000000682,-0.2249654238702874,-0.4719959039233004,-0.44703048005305845,-0.3719959039231071
14988.0,-0.37809743133368556,-0.38433730937208566,0.09939252696992788,-0.31873761427596037,-0.24370611651005447,-0.4843373093722221,-0.45936880713810524,-0.38433730937208566
14990.0,-0.3824303544046188,-0.3878482279775426,0.09799784525698002,-0.3243035440451081,-0.25000000000005684,-0.487848227977679,-0.4621517720227075,-0.3878482279775426
14992.0,-0.37546060214965565,-0.38734611803658936,0.09725405163651274,-0.30763232831907317,-0.25000000000005684,-0.4873461180367826,-0.4449784463557762,-0.38734611803658936
14994.0,-0.36407953507534785,-0.3734658917920797,0.09718099495750837,-0.30000000000012506,-0.23643028964869472,-0.4734658917922161,-0.4370356021436237,-0.3734658917920797
14996.0,-0.36098956076701827,-0.36831593461153034,0.1005186714831373,-0.3000000000000682,-0.22533749208935205,-0.4683159346117236,-0.442978442522417,-0.36831593461153034
14998.0,-0.37188220391885807,-0.3798085608840438,0.10153741614114925,-0.3099926684709544,-0.23480489511950964,-0.4798085608841802,-0.45499633423560226,-0.3798085608840438
15000.0,-0.3824865105202207,-0.3875674473995332,0.09789291429938046,-0.3248651052011269,-0.2500000000001137,-0.4875674473996696,-0.4624325526006601,-0.3875674473995332
15002.0,-0.3790650925107798,-0.38741387841781716,0.0974483510808316,-0.31654191365009865,-0.25000000000005684,-0.4874138784179536,-0.45395579206797265,-0.38741387841781716
15004.0,-0.3682339827884789,-0.38038997131400265,0.09711635787217575,-0.3000000000000682,-0.24331524856313536,-0.4803899713141391,-0.4370747227510492,-0.38038997131400265
15006.0,-0.3593553894071874,-0.3655923156784411,0.09882704942595921,-0.30000000000012506,-0.22600638486125035,-0.46559231567863435,-0.4395859308174863,-0.3655923156784411
15008.0,-0.36846853672830093,-0.37780613743143476,0.10285683768956459,-0.3044621356734183,-0.23003720526816096,-0.47780613743162803,-0.4522310678368626,-0.37780613743143476
15010.0,-0.38249943697840083,-0.3875028151086326,0.09786893842714312,-0.32499436978292806,-0.25000000000005684,-0.487502815108769,-0.4624971848916175,-0.3875028151086326
15012.0,-0.3820338268146884,-0.38750313614940524,0.09780424340014136,-0.32382986281248805,-0.25000000000005684,-0.48750313614954166,-0.4613329989619501,-0.38750313614940524
15014.0,-0.3725947293630384,-0.387281722516434,0.09726818167439466,-0.300564239632763,-0.2500000000001137,-0.48728172251662727,-0.43784596214925386,-0.387281722516434
15016.0,-0.36068884164455994,-0.3678147360741377,0.09639208246983914,-0.3000000000000682,-0.23261233245943913,-0.46781473607427415,-0.4352024036148805,-0.3678147360741377
15018.0,-0.35869485148550667,-0.36449141914238226,0.09669172004907657,-0.3000000000000682,-0.22898283828470767,-0.4644914191425187,-0.4355085808578565,-0.36449141914238226
15020.0,-0.3580468178752653,-0.3634113631252376,0.09830423616736661,-0.30000000000012506,-0.22501153537285745,-0.46341136312543085,-0.4383998277526757,-0.3634113631252376
15022.0,-0.3653902544452876,-0.37533355269795265,0.10386144108813955,-0.300475307066165,-0.22557120623099536,-0.4753335526980891,-0.45023765353323597,-0.37533355269795265
15024.0,-0.3817722310664635,-0.38705716957377945,0.09814068055734168,-0.32384482330536457,-0.24897958122642194,-0.48705716957391587,-0.46192241165283576,-0.38705716957377945
15026.0,-0.38250643334264395,-0.38746783328741685,0.09785598945557561,-0.3250643334253027,-0.2500000000001137,-0.4874678332876101,-0.4625321667127764,-0.38746783328741685
15028.0,-0.37378993477991573,-0.38738990756746716,0.09728523586280563,-0.30338997559840664,-0.25000000000005684,-0.48738990756766043,-0.4407798831659875,-0.38738990756746716
15030.0,-0.3644262787589696,-0.3874840657193772,0.09838863453046856,-0.3000000000000682,-0.22983959831816492,-0.46732366403767855,-0.4374840657195591,-0.3874840657193772
15032.0,-0.36800284040738235,-0.3967909099214353,0.10355747044443488,-0.30000000000012506,-0.22482073613610964,-0.4716116460576245,-0.4467909099216172,-0.3967909099214353
15034.0,-0.3717163941322951,-0.39135949489400446,0.10028364119241504,-0.3086405051061547,-0.23361123788350824,-0.4749707327775923,-0.450000000000216,-0.39135949489400446
15036.0,-0.37254333729405287,-0.38757222882321685,0.09821338183665895,-0.3124277711769423,-0.23757222882329643,-0.47514445764659285,-0.450000000000216,-0.38757222882321685
15038.0,-0.3725229730988303,-0.3875382884979217,0.09753245922595037,-0.3049469217006049,-0.245053078299577,-0.48259136679752146,-0.4424852101985266,-0.3875382884979217
15040.0,-0.3724996375190358,-0.3874993958648929,0.09738745348836073,-0.3000000000000682,-0.25000000000005684,-0.48749939586508617,-0.4374993958650748,-0.3874993958648929
15042.0,-0.3761881766704619,-0.3936469611172697,0.1004740725174324,-0.3000000000000682,-0.25000000000005684,-0.493646961117463,-0.4436469611174516,-0.3936469611172697
15044.0,-0.37564809377223585,-0.3891202344303224,0.10086981923131225,-0.3054398827849809,-0.24456011721525783,-0.4891202344304588,-0.45000000000015916,-0.3891202344303224
15046.0,-0.3700552370808737,-0.3751380927019454,0.09789350828849096,-0.312430953649141,-0.23756904635104092,-0.47513809270208185,-0.45000000000015916,-0.3751380927019454
15048.0,-0.37089433312294207,-0.37940824799238726,0.09749706752671004,-0.30812346081864916,-0.24187653918158958,-0.4794082479925237,-0.44565516962956053,-0.37940824799238726
15050.0,-0.3724951704756222,-0.38749195079253695,0.09738372667812803,-0.3000000000000682,-0.25000000000005684,-0.4874919507927302,-0.43749195079271885,-0.38749195079253695
15052.0,-0.3724590449502102,-0.38743174158355487,0.0973535885428266,-0.3000000000000682,-0.25000000000005684,-0.4874317415836913,-0.4374317415836799,-0.38743174158355487
